worker_id,full_name,department,job_role,salary,account_number,attendance_score,last_verification,EMPLOYMENT_TYPE
LA-3736363032,Employee 3736363032,POLICE,POLICE SERGEANT I,108915.16,0091001577,93,2026-05-01,FULL_TIME
LA-363831303034,Employee 363831303034,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE I,12688.0,0091001578,89,2026-05-01,FULL_TIME
LA-3030373036,Employee 3030373036,AIRPORTS,PROGRAMMER ANALYST V,11721.6,0091001579,86,2026-05-01,FULL_TIME
LA-383632393633,Employee 383632393633,RECREATION AND PARKS,PROGRAM AIDE,14772.44,0091001580,88,2026-05-01,PART_TIME
LA-333137373633,Employee 333137373633,WATER AND POWER,ELTL ENGR ASSOC,112195.2,0091001581,95,2026-05-01,FULL_TIME
LA-3835313837,Employee 3835313837,FIRE,FIREFIGHTER III,109380.8,0091001582,85,2026-05-01,FULL_TIME
LA-303031323033,Employee 303031323033,RECREATION AND PARKS,RECREATION ASSISTANT,475.6,0091001583,98,2026-05-01,PART_TIME
LA-3634313932,Employee 3634313932,PUBLIC WORKS - SANITATION,WASTEWATER COLLECTION WORKER II,66315.19,0091001584,99,2026-05-01,FULL_TIME
LA-3033333337,Employee 3033333337,RECREATION AND PARKS,OPEN WATER LIFEGUARD II,41405.99,0091001585,97,2026-05-01,PART_TIME
LA-333234363031,Employee 333234363031,ZOO,ANIMAL KEEPER,69780.64,0091001586,93,2026-05-01,FULL_TIME
LA-313938353832,Employee 313938353832,RECREATION AND PARKS,RECREATION ASSISTANT,8398.65,0091001587,88,2026-05-01,PART_TIME
LA-3038343634,Employee 3038343634,POLICE,POLICE SERGEANT I,108944.1,0091001588,89,2026-05-01,FULL_TIME
LA-3434363836,Employee 3434363836,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,MANAGEMENT ANALYST II,36324.68,0091001589,91,2026-05-01,FULL_TIME
LA-3930353031,Employee 3930353031,PENSION,SENIOR PERSONNEL ANALYST II,73863.48,0091001590,97,2026-05-01,FULL_TIME
LA-3634373133,Employee 3634373133,HARBOR,INFORMATION SYSTEMS MANAGER II,133606.4,0091001591,99,2026-05-01,FULL_TIME
LA-313334313031,Employee 313334313031,TRANSPORTATION,TRAFFIC OFFICER II,64199.04,0091001592,98,2026-05-01,FULL_TIME
LA-3138323833,Employee 3138323833,GENERAL SERVICES,MAINTENANCE AND CONSTRUCTION HELPER,22994.26,0091001593,86,2026-05-01,PART_TIME
LA-323030353733,Employee 323030353733,AIRPORTS,SECURITY OFFICER,42512.83,0091001594,88,2026-05-01,FULL_TIME
LA-323831363933,Employee 323831363933,POLICE,POLICE OFFICER I,33241.0,0091001595,93,2025-01-15,FULL_TIME
LA-353833323034,Employee 353833323034,RECREATION AND PARKS,POOL LIFEGUARD,8372.82,0091001596,98,2026-05-01,PART_TIME
LA-323536363733,Employee 323536363733,WATER AND POWER,HVY DTY EQPT MCHC,97116.43,0091001597,99,2026-05-01,FULL_TIME
LA-3734393735,Employee 3734393735,RECREATION AND PARKS,AQUATIC FACILITY MANAGER I,60600.0,0091001598,91,2026-05-01,FULL_TIME
LA-303337343632,Employee 303337343632,WATER AND POWER,ELTC DISTRBN MCHC SUPV,151175.46,0091001599,96,2026-05-01,FULL_TIME
LA-3533363635,Employee 3533363635,POLICE,POLICE OFFICER II,120515.2,0091001600,96,2026-05-01,FULL_TIME
LA-363532323034,Employee 363532323034,POLICE,POLICE OFFICER I,58838.11,0091001601,95,2026-05-01,FULL_TIME
LA-373736313133,Employee 373736313133,HARBOR,MANAGEMENT ANALYST,87523.46,0091001602,85,2026-05-01,FULL_TIME
LA-3639313033,Employee 3639313033,RECREATION AND PARKS,RECREATION COORDINATOR,52241.6,0091001603,87,2026-05-01,FULL_TIME
LA-313435323832,Employee 313435323832,POLICE,POLICE OFFICER III,122371.2,0091001604,94,2026-05-01,FULL_TIME
LA-3134373134,Employee 3134373134,FIRE,FIREFIGHTER III,62640.0,0091001605,89,2026-05-01,FULL_TIME
LA-343435353733,Employee 343435353733,WATER AND POWER,EQPT MCHC,71213.52,0091001606,93,2026-05-01,FULL_TIME
LA-303137323033,Employee 303137323033,GENERAL SERVICES,CITY CRAFT ASSISTANT - HIRING HALL,38357.5,0091001607,85,2026-05-01,PART_TIME
LA-393831343034,Employee 393831343034,LOS ANGELES HOUSING,MANAGEMENT ANALYST,19607.04,0091001608,96,2026-05-01,FULL_TIME
LA-333239363533,Employee 333239363533,RECREATION AND PARKS,RECREATION ASSISTANT,11008.42,0091001609,86,2026-05-01,PART_TIME
LA-343233333433,Employee 343233333433,POLICE,COMMUNICATIONS ELECTRICIAN,97546.42,0091001610,88,2025-01-15,FULL_TIME
LA-313030353233,Employee 313030353233,RECREATION AND PARKS,MUSEUM GUIDE,1183.03,0091001611,87,2026-05-01,PART_TIME
LA-3835373732,Employee 3835373732,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,ENVIRONMENTAL SUPERVISOR I,16252.8,0091001612,98,2026-05-01,FULL_TIME
LA-353235323034,Employee 353235323034,RECREATION AND PARKS,RECREATION INSTRUCTOR,124.22,0091001613,95,2026-05-01,PART_TIME
LA-353531383633,Employee 353531383633,WATER AND POWER,WHSE & TLRM WKR,70451.52,0091001614,92,2026-05-01,FULL_TIME
LA-353338373533,Employee 353338373533,PUBLIC WORKS - SANITATION,REFUSE COLLECTION TRUCK OPERATOR II,68924.23,0091001615,90,2026-05-01,FULL_TIME
LA-3934383134,Employee 3934383134,PUBLIC WORKS - SANITATION,WASTEWATER COLLECTION SUPERVISOR,115962.8,0091001616,97,2026-05-01,FULL_TIME
LA-383133323134,Employee 383133323134,AIRPORTS,CUSTODIAL SERVICES ASSISTANT - AIRPORTS,19633.68,0091001617,94,2026-05-01,FULL_TIME
LA-3932363131,Employee 3932363131,POLICE,POLICE OFFICER III,106334.54,0091001618,3,2026-05-01,FULL_TIME
LA-3532333336,Employee 3532333336,CONTROLLER,ADMINISTRATIVE CLERK,8032.0,0091001619,85,2026-05-01,FULL_TIME
LA-3934353532,Employee 3934353532,POLICE,POLICE SERGEANT I,126478.4,0091001620,92,2026-05-01,FULL_TIME
LA-3439313432,Employee 3439313432,RECREATION AND PARKS,SENIOR MANAGEMENT ANALYST II,128596.8,0091001621,96,2026-05-01,FULL_TIME
LA-393038353433,Employee 393038353433,WATER AND POWER,ELTC STN OPR,93500.08,0091001622,98,2026-05-01,FULL_TIME
LA-333739323733,Employee 333739323733,PERSONNEL,OFFICE TRAINEE ADMIN CLERK,11376.0,0091001623,94,2026-05-01,FULL_TIME
LA-323830323134,Employee 323830323134,TRANSPORTATION,COMMUNICATIONS INFORMATION REPRESENTATIVE III,57232.64,0091001624,4,2026-05-01,FULL_TIME
LA-353639363833,Employee 353639363833,POLICE,MANAGEMENT ANALYST,14208.0,0091001625,90,2026-05-01,FULL_TIME
LA-3939333537,Employee 3939333537,AIRPORTS,AIRPORT SUPERINTENDENT OF OPERATIONS II,124893.48,0091001626,98,2026-05-01,FULL_TIME
LA-333638383133,Employee 333638383133,AIRPORTS,SENIOR HEAVY DUTY EQUIPMENT MECHANIC,47914.15,0091001627,99,2026-05-01,FULL_TIME
LA-393032363133,Employee 393032363133,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEER,136456.72,0091001628,88,2026-05-01,FULL_TIME
LA-353737373034,Employee 353737373034,POLICE,POLICE OFFICER II,35759.28,0091001629,86,2026-05-01,FULL_TIME
LA-373636393033,Employee 373636393033,POLICE,POLICE OFFICER II,97648.93,0091001630,94,2026-05-01,FULL_TIME
LA-3536313535,Employee 3536313535,POLICE,POLICE DEPUTY CHIEF I,213033.28,0091001631,92,2026-05-01,FULL_TIME
LA-3839373434,Employee 3839373434,HARBOR,SAFETY ENGINEER,109128.0,0091001632,96,2026-05-01,FULL_TIME
LA-3932393934,Employee 3932393934,POLICE,POLICE DETECTIVE I,123566.34,0091001633,85,2026-05-01,FULL_TIME
LA-343337363031,Employee 343337363031,BUILDING AND SAFETY,EXAMINER OF STEAM AND DIESEL ENGINEERS,2600.0,0091001634,95,2026-05-01,PART_TIME
LA-303038343733,Employee 303038343733,PUBLIC WORKS - CONTRACT ADMINISTRATION,MANAGEMENT ASSISTANT,15699.6,0091001635,98,2026-05-01,FULL_TIME
LA-373437323631,Employee 373437323631,WATER AND POWER,EQPT MCHC,85634.17,0091001636,1,2026-05-01,FULL_TIME
LA-3731373231,Employee 3731373231,POLICE,POLICE SERVICE REPRESENTATIVE III,98283.76,0091001637,94,2026-05-01,FULL_TIME
LA-303439383533,Employee 303439383533,MAYOR,MAYORAL AIDE VIII,129795.2,0091001638,94,2026-05-01,FULL_TIME
LA-3431383739,Employee 3431383739,WATER AND POWER,CRPNTR,96343.79,0091001639,89,2026-05-01,FULL_TIME
LA-3036313737,Employee 3036313737,POLICE,POLICE DETECTIVE II,62937.6,0091001640,93,2026-05-01,FULL_TIME
LA-323831313733,Employee 323831313733,ANIMAL SERVICES,SENIOR ANIMAL CONTROL OFFICER I,5019.2,0091001641,87,2026-05-01,FULL_TIME
LA-363634363733,Employee 363634363733,PUBLIC WORKS - STREET SERVICES,TRUCK OPERATOR,69119.77,0091001642,93,2026-05-01,FULL_TIME
LA-373937303732,Employee 373937303732,WATER AND POWER,COML SRVC REPTV,58475.3,0091001643,85,2026-05-01,FULL_TIME
LA-303138393034,Employee 303138393034,RECREATION AND PARKS,POOL LIFEGUARD,8798.7,0091001644,96,2026-05-01,PART_TIME
LA-323130313833,Employee 323130313833,INFORMATION TECHNOLOGY AGENCY,COMMUNICATIONS INFORMATION REPRESENTATIVE II,36386.29,0091001645,99,2026-05-01,FULL_TIME
LA-303231373034,Employee 303231373034,PUBLIC WORKS - SANITATION,PAINTER,95996.01,0091001646,98,2026-05-01,FULL_TIME
LA-3732363133,Employee 3732363133,TRANSPORTATION,CROSSING GUARD,40340.0,0091001647,91,2025-01-15,PART_TIME
LA-343630323034,Employee 343630323034,AIRPORTS,AIRPORT MANAGER III,26429.04,0091001648,96,2026-05-01,FULL_TIME
LA-3431393832,Employee 3431393832,PUBLIC WORKS - SANITATION,CHIEF MANAGEMENT ANALYST,157819.2,0091001649,89,2026-05-01,FULL_TIME
LA-343231313533,Employee 343231313533,AIRPORTS,MANAGEMENT ASSISTANT,20812.8,0091001650,92,2026-05-01,FULL_TIME
LA-3535303234,Employee 3535303234,AIRPORTS,MAINTENANCE LABORER,64624.54,0091001651,98,2026-05-01,FULL_TIME
LA-3739303433,Employee 3739303433,PUBLIC WORKS - STREET SERVICES,TRUCK OPERATOR,62323.83,0091001652,87,2026-05-01,FULL_TIME
LA-3337333137,Employee 3337333137,FIRE,FIREFIGHTER III,110902.0,0091001653,86,2026-05-01,FULL_TIME
LA-3937383735,Employee 3937383735,POLICE,POLICE OFFICER III,74370.4,0091001654,88,2026-05-01,FULL_TIME
LA-3432323734,Employee 3432323734,AIRPORTS,AIRPORT POLICE SERGEANT,144029.38,0091001655,96,2026-05-01,FULL_TIME
LA-353632313233,Employee 353632313233,PUBLIC WORKS - STREET SERVICES,STREET SERVICES WORKER I,48509.77,0091001656,88,2026-05-01,FULL_TIME
LA-3235323931,Employee 3235323931,POLICE,POLICE DETECTIVE I,121258.4,0091001657,89,2025-01-15,FULL_TIME
LA-3036313032,Employee 3036313032,POLICE,POLICE DETECTIVE II,110140.17,0091001658,86,2026-05-01,FULL_TIME
LA-3331343737,Employee 3331343737,POLICE,POLICE OFFICER II,103466.5,0091001659,92,2026-05-01,FULL_TIME
LA-333834373533,Employee 333834373533,RECREATION AND PARKS,RECREATION ASSISTANT,3168.0,0091001660,90,2026-05-01,PART_TIME
LA-3439383732,Employee 3439383732,POLICE,POLICE DETECTIVE III,138274.89,0091001661,95,2026-05-01,FULL_TIME
LA-3530313633,Employee 3530313633,POLICE,POLICE SERGEANT II,148226.4,0091001662,90,2026-05-01,FULL_TIME
LA-3735373137,Employee 3735373137,WATER AND POWER,GRDNR CRTKR,62969.33,0091001663,99,2026-05-01,FULL_TIME
LA-343937353633,Employee 343937353633,RECREATION AND PARKS,RECREATION INSTRUCTOR,844.68,0091001664,99,2026-05-01,PART_TIME
LA-353336393632,Employee 353336393632,RECREATION AND PARKS,GARDENER CARETAKER,20371.2,0091001665,93,2026-05-01,FULL_TIME
LA-323536343031,Employee 323536343031,POLICE,POLICE OFFICER II,82362.05,0091001666,97,2026-05-01,FULL_TIME
LA-373337383932,Employee 373337383932,RECREATION AND PARKS,SEASONAL POOL MANAGER I,6738.9,0091001667,99,2026-05-01,PART_TIME
LA-3139303434,Employee 3139303434,GENERAL SERVICES,CUSTODIAN,45649.28,0091001668,93,2026-05-01,FULL_TIME
LA-343732373632,Employee 343732373632,CITY CLERK,ELECTION ASSISTANT I,218.31,0091001669,86,2026-05-01,PART_TIME
LA-3039323836,Employee 3039323836,PUBLIC WORKS - STREET LIGHTING,CIVIL ENGINEERING ASSOCIATE III,83160.0,0091001670,98,2026-05-01,FULL_TIME
LA-3138313034,Employee 3138313034,LIBRARY,LIBRARIAN II,34473.36,0091001671,91,2026-05-01,PART_TIME
LA-3132333131,Employee 3132333131,POLICE,POLICE LIEUTENANT II,142608.0,0091001672,97,2026-05-01,FULL_TIME
LA-363433303433,Employee 363433303433,LIBRARY,LIBRARIAN I,6744.43,0091001673,89,2026-05-01,PART_TIME
LA-3637353336,Employee 3637353336,AIRPORTS,SECRETARY,70011.44,0091001674,89,2026-05-01,FULL_TIME
LA-383937343832,Employee 383937343832,PUBLIC WORKS - SANITATION,ENVIRONMENTAL ENGINEERING ASSOCIATE II,58368.0,0091001675,87,2026-05-01,FULL_TIME
LA-3337323138,Employee 3337323138,POLICE,POLICE OFFICER III,103136.0,0091001676,99,2026-05-01,FULL_TIME
LA-383333333033,Employee 383333333033,POLICE,POLICE OFFICER III,20714.8,0091001677,98,2026-05-01,FULL_TIME
LA-3132393337,Employee 3132393337,AIRPORTS,GARDENER CARETAKER,60903.07,0091001678,4,2026-05-01,FULL_TIME
LA-393138363032,Employee 393138363032,MAYOR,MAYORAL AIDE IV,2380.8,0091001679,90,2026-05-01,FULL_TIME
LA-333837303733,Employee 333837303733,WATER AND POWER,MTR RDR,4716.8,0091001680,85,2026-05-01,FULL_TIME
LA-383833333833,Employee 383833333833,PUBLIC WORKS - STREET SERVICES,STREET SERVICES WORKER I,0.0,0091001681,92,2026-05-01,FULL_TIME
LA-3338363333,Employee 3338363333,CULTURAL AFFAIRS,ART INSTRUCTOR,10385.55,0091001682,8,2026-05-01,PART_TIME
LA-313936323432,Employee 313936323432,OFFICE OF FINANCE,CUSTOMER SERVICE SPECIALIST,71742.08,0091001683,85,2026-05-01,FULL_TIME
LA-3833313532,Employee 3833313532,POLICE,POLICE DETECTIVE III,131707.52,0091001684,94,2026-05-01,FULL_TIME
LA-3138303831,Employee 3138303831,WATER AND POWER,UTLTY BUYR,95128.0,0091001685,87,2025-01-15,FULL_TIME
LA-393137363932,Employee 393137363932,WATER AND POWER,ELTL ENGR ASSOC,126782.44,0091001686,95,2026-05-01,FULL_TIME
LA-3430303332,Employee 3430303332,HARBOR,PUBLIC INFORMATION DIRECTOR II,70521.6,0091001687,96,2026-05-01,FULL_TIME
LA-363938363533,Employee 363938363533,RECREATION AND PARKS,RECREATION ASSISTANT,4176.15,0091001688,1,2026-05-01,PART_TIME
LA-343332313832,Employee 343332313832,POLICE,POLICE OFFICER II,95697.38,0091001689,85,2026-05-01,FULL_TIME
LA-3333343334,Employee 3333343334,POLICE,SENIOR ADMINISTRATIVE CLERK,73275.48,0091001690,98,2026-05-01,FULL_TIME
LA-393331363832,Employee 393331363832,PUBLIC WORKS - SANITATION,REFUSE COLLECTION TRUCK OPERATOR II,75657.32,0091001691,94,2025-01-15,FULL_TIME
LA-363331343632,Employee 363331343632,WATER AND POWER,PROGRAMMER ANALYST,131227.2,0091001692,99,2026-05-01,FULL_TIME
LA-X4193079765,Employee X4193079765,WATER AND POWER,PLUMBER,59638.41,0091001693,85,2026-05-01,FULL_TIME
LA-313133333733,Employee 313133333733,AIRPORTS,GARDENER CARETAKER,6976.32,0091001694,95,2026-05-01,FULL_TIME
LA-393536303134,Employee 393536303134,CITY ATTORNEY,DEPUTY CITY ATTORNEY I,93985.12,0091001695,88,2026-05-01,FULL_TIME
LA-3131353231,Employee 3131353231,BUILDING AND SAFETY,STRUCTURAL ENGINEERING ASSOCIATE III,86733.05,0091001696,87,2026-05-01,FULL_TIME
LA-3535373036,Employee 3535373036,ANIMAL SERVICES,ADMINISTRATIVE CLERK,63646.01,0091001697,93,2026-05-01,FULL_TIME
LA-313536363832,Employee 313536363832,LOS ANGELES HOUSING,SECRETARY,35817.6,0091001698,88,2026-05-01,FULL_TIME
LA-393631303633,Employee 393631303633,HARBOR,MANAGEMENT ANALYST,80258.4,0091001699,0,2026-05-01,FULL_TIME
LA-3138323734,Employee 3138323734,POLICE,MUNICIPAL POLICE OFFICER,88460.63,0091001700,97,2026-05-01,FULL_TIME
LA-353035363532,Employee 353035363532,WATER AND POWER,TRANSMISSION & DISTRIB DIST SU,155040.0,0091001701,13,2026-05-01,FULL_TIME
LA-353434373333,Employee 353434373333,HARBOR,STUDENT PROFESSIONAL WORKER,22518.05,0091001702,86,2026-05-01,PART_TIME
LA-373033373433,Employee 373033373433,RECREATION AND PARKS,LOCKER ROOM ATTENDANT,4760.67,0091001703,98,2026-05-01,PART_TIME
LA-303334353632,Employee 303334353632,WATER AND POWER,AQUEDUCT AND RESERVOIR SUPERVISOR,99341.16,0091001704,86,2026-05-01,FULL_TIME
LA-373034303433,Employee 373034303433,LIBRARY,SENIOR LIBRARIAN,13952.75,0091001705,97,2026-05-01,FULL_TIME
LA-323738363532,Employee 323738363532,WATER AND POWER,CHIEF ELECTRIC PLANT OPERATOR,164768.8,0091001706,92,2026-05-01,FULL_TIME
LA-3133353936,Employee 3133353936,PUBLIC WORKS - ENGINEERING,ENGINEERING DESIGNER II,94436.2,0091001707,87,2026-05-01,FULL_TIME
LA-313638333733,Employee 313638333733,GENERAL SERVICES,CITY CRAFT ASSISTANT - HIRING HALL,23226.89,0091001708,96,2026-05-01,PART_TIME
LA-313230393333,Employee 313230393333,RECREATION AND PARKS,RECREATION INSTRUCTOR,21.58,0091001709,88,2026-05-01,PART_TIME
LA-3135393237,Employee 3135393237,BUILDING AND SAFETY,BUILDING MECHANICAL INSPECTOR,91136.46,0091001710,99,2026-05-01,FULL_TIME
LA-353034383034,Employee 353034383034,HARBOR,PILE DRIVE WORKER - HIRING HALL,352.08,0091001711,86,2026-05-01,PART_TIME
LA-353337313832,Employee 353337313832,BUILDING AND SAFETY,SENIOR BUILDING INSPECTOR,99252.66,0091001712,94,2025-01-15,FULL_TIME
LA-303736363031,Employee 303736363031,POLICE,POLICE OFFICER II,93371.21,0091001713,86,2026-05-01,FULL_TIME
LA-3638313939,Employee 3638313939,HARBOR,DELIVERY DRIVER II,0.0,0091001714,91,2026-05-01,FULL_TIME
LA-303533383732,Employee 303533383732,WATER AND POWER,STM PLT OPRG SUPV,135473.62,0091001715,98,2026-05-01,FULL_TIME
LA-393637383933,Employee 393637383933,PERSONNEL,BACKGROUND INVESTIGATOR I,35760.0,0091001716,85,2026-05-01,FULL_TIME
LA-3933383433,Employee 3933383433,HARBOR,SENIOR PLUMBER,112770.72,0091001717,99,2026-05-01,FULL_TIME
LA-3639333132,Employee 3639333132,PUBLIC WORKS - SANITATION,REFUSE COLLECTION SUPERVISOR,12261.6,0091001718,91,2026-05-01,FULL_TIME
LA-363338383931,Employee 363338383931,WATER AND POWER,GRDNR CRTKR,66888.0,0091001719,92,2026-05-01,FULL_TIME
LA-363331353333,Employee 363331353333,CONTROLLER,ADMINISTRATIVE DEPUTY CONTROLLER,74563.2,0091001720,96,2026-05-01,FULL_TIME
LA-353334323033,Employee 353334323033,PERSONNEL,SENIOR MANAGEMENT ANALYST II,45508.32,0091001721,90,2026-05-01,FULL_TIME
LA-3733323635,Employee 3733323635,CULTURAL AFFAIRS,MAINTENANCE AND CONSTRUCTION HELPER,0.0,0091001722,98,2026-05-01,PER_EVENT
LA-3535373539,Employee 3535373539,WATER AND POWER,SFTY ENGR,113574.4,0091001723,98,2026-05-01,FULL_TIME
LA-3733373431,Employee 3733373431,CITY ATTORNEY,ASSISTANT CITY ATTORNEY,209601.34,0091001724,90,2026-05-01,FULL_TIME
LA-363434343833,Employee 363434343833,LIBRARY,ADMINISTRATIVE CLERK,7942.33,0091001725,99,2026-05-01,PART_TIME
LA-3335343233,Employee 3335343233,PUBLIC WORKS - ENGINEERING,REAL ESTATE OFFICER I,74262.4,0091001726,87,2026-05-01,FULL_TIME
LA-333931363532,Employee 333931363532,WATER AND POWER,ELTL MCHC,99514.68,0091001727,93,2026-05-01,FULL_TIME
LA-393537343731,Employee 393537343731,WATER AND POWER,ELECTRIC DISTRIBUTION MECHANIC,112736.07,0091001728,1,2026-05-01,FULL_TIME
LA-383539313732,Employee 383539313732,WATER AND POWER,STM PLT OPR,96266.55,0091001729,93,2026-05-01,FULL_TIME
LA-303130363733,Employee 303130363733,POLICE,POLICE OFFICER I,42340.8,0091001730,87,2026-05-01,FULL_TIME
LA-333934353133,Employee 333934353133,POLICE,POLICE OFFICER II,112185.9,0091001731,98,2026-05-01,FULL_TIME
LA-333832363532,Employee 333832363532,WATER AND POWER,ELECTRICAL SERVICES MANAGER,209573.6,0091001732,87,2026-05-01,FULL_TIME
LA-3834333836,Employee 3834333836,POLICE,POLICE OFFICER II,109161.6,0091001733,99,2026-05-01,FULL_TIME
LA-3932323731,Employee 3932323731,POLICE,SENIOR ADMINISTRATIVE CLERK,60370.09,0091001734,93,2026-05-01,FULL_TIME
LA-323736393933,Employee 323736393933,AGING,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER I,300.0,0091001735,96,2026-05-01,PART_TIME
LA-3036373637,Employee 3036373637,POLICE,POLICE OFFICER II,95970.79,0091001736,88,2026-05-01,FULL_TIME
LA-3734373236,Employee 3734373236,AIRPORTS,AUDITOR II,95222.4,0091001737,87,2026-05-01,FULL_TIME
LA-3832383032,Employee 3832383032,POLICE,POLICE OFFICER II,98654.32,0091001738,98,2026-05-01,FULL_TIME
LA-363736343633,Employee 363736343633,RECREATION AND PARKS,SWIMMING POOL CLERK I,4046.71,0091001739,85,2026-05-01,PART_TIME
LA-333038343733,Employee 333038343733,WATER AND POWER,COML SRVC REPTV,58093.55,0091001740,88,2026-05-01,FULL_TIME
LA-373939343833,Employee 373939343833,POLICE,POLICE OFFICER I,45165.76,0091001741,94,2026-05-01,FULL_TIME
LA-393834303633,Employee 393834303633,CULTURAL AFFAIRS,GALLERY ATTENDANT,7973.49,0091001742,95,2026-05-01,FULL_TIME
LA-383036303632,Employee 383036303632,WATER AND POWER,FLEET SERVICES MANAGER,137026.4,0091001743,85,2026-05-01,FULL_TIME
LA-383732373932,Employee 383732373932,WATER AND POWER,ELTL ENGR ASSOC,125416.15,0091001744,87,2026-05-01,FULL_TIME
LA-393038363031,Employee 393038363031,WATER AND POWER,STRL STL FABRICATR,107649.77,0091001745,96,2026-05-01,FULL_TIME
LA-343936303034,Employee 343936303034,POLICE,ASSOCIATE COMMUNITY OFFICER,17995.2,0091001746,97,2026-05-01,PART_TIME
LA-303238353732,Employee 303238353732,WATER AND POWER,WTR TRTMT SUPV,104551.43,0091001747,96,2026-05-01,FULL_TIME
LA-353035363933,Employee 353035363933,POLICE,ADMINISTRATIVE CLERK,20800.54,0091001748,90,2026-05-01,FULL_TIME
LA-3832353439,Employee 3832353439,LOS ANGELES DEPARTMENT OF CONVENTION AND TOURISM DEVELOPMENT,ASSISTANT GENERAL MANAGER CONVENTION CENTER,174774.34,0091001749,89,2026-05-01,FULL_TIME
LA-363937343333,Employee 363937343333,POLICE,POLICE OFFICER III,98324.0,0091001750,88,2026-05-01,FULL_TIME
LA-373939393733,Employee 373939393733,LIBRARY,MESSENGER CLERK,4596.0,0091001751,91,2026-05-01,PART_TIME
LA-3337333832,Employee 3337333832,TRANSPORTATION,ELECTRICAL CRAFT HELPER,63526.49,0091001752,94,2026-05-01,FULL_TIME
LA-363036343832,Employee 363036343832,PUBLIC WORKS - STREET SERVICES,HEAVY DUTY TRUCK OPERATOR,70146.51,0091001753,93,2026-05-01,FULL_TIME
LA-3833353934,Employee 3833353934,POLICE,POLICE SERGEANT I,130361.6,0091001754,90,2026-05-01,FULL_TIME
LA-323330333832,Employee 323330333832,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE II,55012.62,0091001755,89,2026-05-01,FULL_TIME
LA-393433343733,Employee 393433343733,AIRPORTS,BUS OPERATOR,6043.86,0091001756,98,2026-05-01,PART_TIME
LA-313531363031,Employee 313531363031,CITY PLANNING,CITY PLANNING ASSOCIATE,97493.16,0091001757,85,2026-05-01,FULL_TIME
LA-3331383034,Employee 3331383034,PUBLIC WORKS - BOARD OF PUBLIC WORKS,SENIOR SYSTEMS ANALYST I,62536.0,0091001758,96,2026-05-01,FULL_TIME
LA-3933333039,Employee 3933333039,RECREATION AND PARKS,RECREATION ASSISTANT,165.0,0091001759,93,2026-05-01,PART_TIME
LA-3435303831,Employee 3435303831,AIRPORTS,EXECUTIVE ASSISTANT AIRPORTS,71268.78,0091001760,93,2026-05-01,FULL_TIME
LA-393332313133,Employee 393332313133,HARBOR,PORT ELECTRICAL MECHANIC,112236.06,0091001761,4,2026-05-01,FULL_TIME
LA-3036383834,Employee 3036383834,POLICE,POLICE OFFICER III,149915.94,0091001762,95,2026-05-01,FULL_TIME
LA-3538323932,Employee 3538323932,PUBLIC WORKS - SANITATION,CITY CRAFT ASSISTANT - HIRING HALL,33940.25,0091001763,91,2026-05-01,PART_TIME
LA-3832363134,Employee 3832363134,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,SENIOR PROJECT ASSISTANT,68341.6,0091001764,88,2026-05-01,FULL_TIME
LA-353533393833,Employee 353533393833,LIBRARY,MESSENGER CLERK,14942.62,0091001765,89,2026-05-01,PART_TIME
LA-353937323733,Employee 353937323733,RECREATION AND PARKS,RECREATION ASSISTANT,3701.7,0091001766,87,2026-05-01,PART_TIME
LA-3133363638,Employee 3133363638,RECREATION AND PARKS,RECREATION ASSISTANT,18047.14,0091001767,89,2026-05-01,PART_TIME
LA-343634343233,Employee 343634343233,POLICE,POLICE OFFICER III,103522.4,0091001768,97,2026-05-01,FULL_TIME
LA-323235363033,Employee 323235363033,LIBRARY,LIBRARIAN II,62407.79,0091001769,89,2026-05-01,FULL_TIME
LA-353831353832,Employee 353831353832,POLICE,POLICE OFFICER II,92586.07,0091001770,85,2026-05-01,FULL_TIME
LA-303537353632,Employee 303537353632,WATER AND POWER,PAINTR,102550.86,0091001771,89,2026-05-01,FULL_TIME
LA-333030363832,Employee 333030363832,RECREATION AND PARKS,MUSEUM GUIDE,7869.82,0091001772,93,2026-05-01,PART_TIME
LA-333039343032,Employee 333039343032,WATER AND POWER,COML SRVC SUPV,106625.26,0091001773,86,2026-05-01,FULL_TIME
LA-373233333733,Employee 373233333733,FIRE,FIREFIGHTER II,35229.8,0091001774,85,2026-05-01,FULL_TIME
LA-3237343135,Employee 3237343135,BUILDING AND SAFETY,ADMINISTRATIVE CLERK,75570.8,0091001775,88,2026-05-01,FULL_TIME
LA-3339373539,Employee 3339373539,AIRPORTS,CUSTODIAN - AIRPORTS,46535.04,0091001776,90,2026-05-01,FULL_TIME
LA-353530333633,Employee 353530333633,AGING,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER I,360.0,0091001777,87,2026-05-01,PART_TIME
LA-3031343032,Employee 3031343032,POLICE,POLICE OFFICER III,102114.04,0091001778,93,2026-05-01,FULL_TIME
